"snpId","chrId","positionBp","positionCM","C57BL.6J.Chr1PWD.ForeJ","C57BL.6J.Chr2PWD.ForeJ","C57BL.6J.Chr3PWD.ForeJ","C57BL.6J.Chr4PWD.ForeJ","C57BL.6J.Chr5PWD.ForeJ","C57BL.6J.Chr6PWD.ForeJ","C57BL.6J.Chr7PWD.ForeJ","C57BL.6J.Chr8PWD.ForeJ","C57BL.6J.Chr9PWD.ForeJ","C57BL.6J.Chr10.1PWD.ForeJ","C57BL.6J.Chr10.2PWD.ForeJ","C57BL.6J.Chr10.3PWD.ForeJ","C57BL.6J.Chr11.1PWD.ForeJ","C57BL.6J.Chr11.2PWD.ForeJ","C57BL.6J.Chr11.3PWD.ForeJ","C57BL.6J.Chr12PWD.ForeJ","C57BL.6J.Chr13PWD.ForeJ","C57BL.6J.Chr14PWD.ForeJ","C57BL.6J.Chr16PWD.ForeJ","C57BL.6J.Chr18PWD.ForeJ","C57BL.6J.Chr19PWD.ForeJ","C57BL.6J.ChrX.1PWD.ForeJ","C57BL.6J.ChrX.2PWD.ForeJ","C57BL.6J.ChrX.3PWD.ForeJ","C57BL.6J.ChrYPWD.ForeJ","C57BL.6J.ChrMTPWD.ForeJ","C57BL.6J","PWD","C57BL.6J.Chr15PWD.ForeJ","C57BL.6J.Chr17PWD.ForeJ","mm10positionBp"
"JAX00677134","8",97294177,46.7854,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",94770277
"JAX00677426","8",98392837,47.8143,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",95868937
"JAX00235279","8",100313670,48.821,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",97789770
"JAX00678337","8",102795818,49.8284,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",100271918
"JAX00235397","8",105187583,50.9516,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",102663683
"JAX00678789","8",105240384,51.9896,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",102716484
"JAX00678997","8",106079097,53.019,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",103555197
"JAX00679628","8",109909355,54.0757,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",107385455
"JAX00235517","8",110563575,55.0843,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",108039675
"JAX00235535","8",111284041,56.1206,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",108760141
"JAX00166128","8",112129825,57.1316,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",109605925
"JAX00235605","8",114429033,58.1354,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",111905133
"JAX00680649","8",115772305,59.1802,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",113248405
"JAX00166446","8",116373929,60.1888,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",113850029
"JAX00680954","8",117086242,61.1984,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",114562342
"JAX00166547","8",117696214,62.2063,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",115172314
"JAX00681542","8",119399278,63.2609,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",116875378
"JAX00681663","8",120063740,64.3237,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",117539840
"JAX00681731","8",120393234,65.3341,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",117869334
"JAX00166812","8",121256147,66.3913,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",118732247
"JAX00682011","8",121789586,67.3943,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",119265686
"JAX00166895","8",122338541,68.4265,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",119814641
"JAX00682189","8",122875387,69.4359,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",120351487
"JAX00682304","8",123784987,70.4384,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",121261087
"JAX00167095","8",125033255,71.5611,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",122509355
"JAX00683107","8",126805022,72.5659,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",124281122
"JAX00167290","8",127638534,73.59,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",125114634
"JAX00167400","8",129127426,74.6096,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",126603526
"JAX00167527","8",130820651,75.6114,"B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",128296751
"JAX00684515","9",3084105,1.8662,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",3084105
"JAX00236152","9",12819784,2.8842,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",12819784
"JAX00168406","9",14072153,3.885,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",14267709
"JAX00686276","9",15250078,4.8997,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",15445634
"JAX00686612","9",17019339,6.228,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",17214895
"JAX00686898","9",18984056,7.2326,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",19179612
"JAX00236342","9",21911322,8.324,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",22106878
"JAX00687375","9",22590815,9.327,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",22786371
"JAX00687987","9",25990129,10.3282,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",26182544
"JAX00169335","9",26468853,11.3416,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",26661268
"JAX00688090","9",26941781,12.3427,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",27134196
"JAX00688170","9",27438021,13.3932,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",27630436
"JAX00169534","9",29119405,14.4087,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",29311820
"JAX00688739","9",29512803,15.4175,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",29705218
"JAX00169651","9",30685106,16.4333,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",30877521
"JAX00689182","9",31871573,17.4336,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",32063988
"JAX00236626","9",34307009,18.4383,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",34499424
"JAX00169969","9",34918224,19.6494,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",35110639
"JAX00690386","9",36444175,20.6616,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",36636590
"JAX00170398","9",40742016,21.7364,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",40933933
"JAX00170428","9",41140800,22.9754,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",41332717
"JAX00170532","9",42518293,23.9773,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",42710210
"JAX00692715","9",45501402,24.9875,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",45693319
"JAX00693243","9",47545966,25.9885,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",47737883
"JAX00694023","9",50338317,27.7333,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",50530212
"JAX00190484","9",52400706,29.122,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",52592601
"JAX00694903","9",55753691,30.13,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",55905884
"JAX00171651","9",57458674,31.1398,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",57610867
"JAX00171830","9",59836468,32.4001,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",59988661
"JAX00171956","9",61523211,33.4005,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",61675404
"JAX00172125","9",63801391,34.4048,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",63953584
"JAX00697503","9",68698498,37.919,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",68850691
"JAX00172569","9",69706342,38.9372,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",69858535
"JAX00172728","9",71885716,39.9394,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",72037909
"JAX00172862","9",73655044,40.9432,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",73807237
"JAX00172942","9",74727056,41.9613,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",74879249
"JAX00173129","9",77235640,43.0931,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",77387833
"JAX00699746","9",80398591,44.0964,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",80504984
"JAX00700073","9",82585248,45.1007,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",82691641
"JAX00700579","9",85314410,46.101,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",85420803
"JAX00701141","9",87675671,47.1048,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",87780836
"JAX00174146","9",90987989,48.1189,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",91093151
"JAX00702282","9",94492737,49.1239,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",94592318
"JAX00174477","9",95390741,50.1248,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",95490322
"JAX00702862","9",97431458,51.1343,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",97531039
"JAX00703337","9",99651013,52.0801,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","H","B",99750594
"JAX00703343","9",99654929,52.084,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",99754510
"JAX00703685","9",100888002,53.0917,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",100987583
"JAX00703875","9",101780190,54.1276,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",101877860
"JAX00175091","9",103527798,55.69,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",103625468
"JAX00704514","9",105388015,56.7093,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",105485685
"JAX00704777","9",107188471,57.9856,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",107286140
"JAX00238108","9",107603911,59.047,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",107701580
"JAX00238161","9",110452482,60.0479,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",110549978
"JAX00175666","9",111274691,61.0613,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",111372187
"JAX00705542","9",111530905,62.0747,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",111628401
"JAX00175769","9",112641788,63.0887,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",112739284
"JAX00175849","9",113722607,64.0916,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",113813489
"JAX00175918","9",114652284,65.0929,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",114743166
"JAX00706415","9",114898790,66.1401,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",114989672
"JAX00175951","9",115079438,67.6476,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",115170320
"JAX00238300","9",116317113,68.6501,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",116407995
"JAX00707067","9",117545767,69.6738,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",117636649
"JAX00707397","9",118769763,70.7211,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",118860645
"JAX00176355","9",120463516,71.7214,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",120554398
"JAX00176459","9",121845194,72.7448,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",121936076
"JAX00708322","9",123011765,73.768,"B","B","B","B","B","B","B","B","P","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",123102647
"JAX00708492","9",123852172,74.9752,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B",123944659
"JAX00176632","X",4894504,2.3332,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",5305329
"JAX00708748","X",6992614,3.3334,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",7415488
"JAX00176936","X",9129480,4.352,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",9552354
"JAX00177024","X",10268008,5.3607,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",10690882
"JAX00709251","X",11184227,6.3641,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",11607101
"JAX00709371","X",12119874,7.3759,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",12542748
"JAX00709486","X",13047210,8.3788,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",13470084
"JAX00177302","X",14013804,9.4241,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",14436678
"JAX00709664","X",14938598,10.4242,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",15361472
"JAX00709739","X",15905455,11.4698,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",16328329
"JAX00709828","X",16831635,12.4715,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",17254509
"JAX00177578","X",17757067,13.4723,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",18179941
"JAX00177639","X",18687525,14.4785,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",19110399
"JAX00710043","X",19635180,15.5033,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",20058054
"JAX00177783","X",20601069,16.5479,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",21023943
"JAX00238780","X",23907832,17.5505,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",24330706
"JAX00177959","X",33248619,20.2979,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",35708624
"JAX00710436","X",34430956,21.2999,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",36890961
"JAX00710495","X",35398173,22.3012,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","P","B","B","B","B","B","P","B","B",38044996
